Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
FranksTorServer,DE,10,6,46.4.193.22,static.22.193.4.46.clients.your-server.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
fredleroy,FR,2,0,82.236.86.24,mail.fredleroy.com,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
free9,CH,0,0,85.5.84.25,25-84.5-85.cust.bluewin.ch,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
FreeBavaria,DE,23,0,188.105.207.76,dslb-188-105-207-076.pools.arcor-ip.net,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
FreeBSD82tornl,NL,1642,6,85.223.49.156,156-49-223.ftth.xms.internl.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD amd64,0,0
Freedom,DE,37,13,178.25.89.6,178-25-89-6-dynip.superkabel.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Freedom2Manning,LV,23,0,87.226.78.98,87.226.78.98,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
freedom4themasses,DE,1,0,77.182.13.120,sign-4db60d78.pool.mediaWays.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
freedom4u,US,27,4,50.19.52.190,ec2-50-19-52-190.compute-1.amazonaws.com,8080,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
FreeDomI,FR,4,0,90.22.233.126,ARouen-151-1-102-126.w90-22.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
FreedomIsntFree,US,11,0,65.243.148.48,65.243.148.48.cpifiber.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux x86_64,0,0
freedompenguin,DE,657,18,78.47.40.248,key-server.org,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
freedomserver2,US,44,0,205.185.120.178,205.185.120.178,4443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
FreedomserversUS2,US,552,0,204.124.183.227,204.124.183.227,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
FreedomserversVN,VN,1040,0,123.30.130.167,static.vdc.vn,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
freeec2,US,59,4,50.16.143.240,ec2-50-16-143-240.compute-1.amazonaws.com,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
FreeRelay,BE,223,12,82.146.39.68,vpn-service.ws,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
FreeRelay,RU,291,12,82.146.49.65,fvda01.ispvds.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
FreeRelay,JP,20,4,175.41.230.236,ec2-175-41-230-236.ap-northeast-1.compute.amazonaws.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.8-alpha (git-da15c0cbd6638af3) on Linux i686,0,0
FreeRelay,RU,798,20,188.120.245.249,vpn-service.biz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
freeshell,DE,49,22,94.247.40.147,94.247.40.147,9090,9091,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
freeside,US,264,5,76.10.214.53,freeside.brokenlcd.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
FreeSpeech,PL,9,12,85.221.170.79,c170-79.icpnet.pl,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
FreeTibet4Good,US,19,0,67.49.162.171,cpe-67-49-162-171.hawaii.res.rr.com,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
freetztor,DE,8,10,92.196.71.223,port-92-196-71-223.dynamic.qsc.de,143,80,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
frell2,DE,536,20,85.10.240.250,www.anon-proxy.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
fremont,US,1,0,65.19.130.60,65.19.130.60,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on FreeBSD i386,0,0
friedapples,US,111,1,108.2.192.183,pool-108-2-192-183.phlapa.fios.verizon.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
frogbeard,SE,19,20,46.39.102.2,customer-46-39-102-2.stosn.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
frohike,AT,0,1,91.119.6.158,91.119.6.158,8442,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
Frohike,FI,41,23,80.221.68.246,cable-roi-fe44dd00-246.dhcp.inet.fi,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3- v.6055 [workstation],0,0
frontserver,US,90,4,67.183.30.111,c-67-183-30-111.hsd1.wa.comcast.net,9090,9091,0,0,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
froschitor,GB,0,52,80.68.95.172,froschi.vm.bytemark.co.uk,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
fruiteater,US,117,21,198.252.153.53,fruiteater.riseup.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
fruitsco,JP,76,93,125.54.166.143,KD125054166143.ppp-bb.dion.ne.jp,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
FSF,US,967,22,140.186.70.48,tor.fsf.org,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
FSFRU3,RU,23,13,141.105.66.117,sr7-626.hostkey.ru,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
fsingtor,DE,20,14,62.141.37.30,fsing.rootsland.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
FuckWorldPolice,US,1,6,74.74.172.138,cpe-74-74-172-138.rochester.res.rr.com,443,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
funnyadultgamesplay,CA,897,4,74.3.165.39,74.3.165.39,2202,2022,0,1,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
fusselwurm,DE,96,19,178.63.95.70,gronom.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
futurology,DE,111,21,83.169.17.212,lvps83-169-17-212.dedicated.hosteurope.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
gabelmoo,DE,108,1,212.112.245.170,tor-dirauth.sebastianhahn.net,443,80,1,0,0,0,1,1,1,1,1,Tor 0.2.3.10-alpha-dev (git-ef69f2f2ab588ea5) on Linux x86_64,0,0
gadg3ts,GB,8,18,87.194.125.162,home.gongbong.com,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
gadgetdevil,US,3,1,50.0.37.4,50-0-37-4.dsl.static.sonic.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
Gallifrey,SE,262,27,83.254.26.41,c83-254-26-41.bredband.comhem.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux armv5tel,0,0
Gallium,US,184,54,216.66.81.36,216.66.81.36,9001,None,0,1,1,1,0,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
gallonsok,US,2,0,74.238.241.32,adsl-074-238-241-032.sip.lft.bellsouth.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
gallowsgroundRelay,SE,10,21,85.24.168.26,h-168-26.a192.priv.bahnhof.se,9090,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD i386,0,0
gamma,DE,361,10,78.47.148.174,gamma.rueckgr.at,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
ganeshananda,BE,58,1,91.183.48.92,92.48-183-91.adsl-static.isp.belgacom.be,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
garine,US,91,0,64.31.18.199,garine.no-ip.biz,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux i686,0,0
garnet,AU,4,21,59.167.234.52,garnet.power.on.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gashmish,RU,1628,36,89.112.2.176,89.112.2.176.pppoe.eltel.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
gated,US,8,16,68.232.113.184,h184.113.232.68.dynamic.ip.windstream.net,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
GatigidDiqueHaf2,JP,3,4,114.189.234.42,i114-189-234-42.s11.a023.ap.plala.or.jp,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
gdwl2,FR,44,68,95.142.174.183,95.142.174.183,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
gdwl6,US,220,69,75.119.219.205,ps44498.dreamhost.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
gedankenverbrechen,DE,143,9,212.40.171.22,www.hassblog.de,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Geekheads,US,31,24,71.239.91.32,c-71-239-91-32.hsd1.il.comcast.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
genius3d,MY,8,6,210.48.153.238,mercumaya.net,9001,None,0,1,1,1,1,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
GEO,US,501,2,128.117.43.92,dolores.guest.ucar.edu,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Darwin i386,0,0
georg,BY,0,1,93.84.15.244,dial-up.93.84.15.244.grodno.by,478,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
GeorgeIV,RU,229,1,178.252.87.23,87-23.nwlink.spb.ru,9001,9030,0,0,1,1,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
gephyrophobe,DE,2124,22,88.198.100.230,gephyro.pho.be,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
GetBitcoinNow,CA,0,95,209.15.222.6,the-nsa.j00nix.com,1337,None,0,0,0,0,1,1,1,1,0,Tor 0.2.1.30 on FreeBSD amd64,0,0
gggg,RU,30,1,178.170.144.111,178-170-144-111.net.globatel.ru,80,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
gh0st,US,1,1,68.9.59.114,ip68-9-59-114.ri.ri.cox.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
ghewgill,US,17,20,69.41.174.196,occam.hewgill.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD i386,0,0
ghostgraztor3,NL,12673,16,89.248.174.73,hosted-by.ecatel.net,443,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
GIA,US,18,0,71.42.135.159,rrcs-71-42-135-159.sw.biz.rr.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
GiantTor,DE,299,9,78.47.53.78,tor.yit.cc,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
gibberish,DE,170,42,84.38.65.79,daniel-hlawatsch.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.31 (git-df8aa0a7943a6364) on Linux i686,0,0
giga,US,54,6,209.123.162.66,giga.servo.cc,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
gigatux,GB,292,10,109.169.23.202,109.169.23.202,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gksrwwqk,RU,6,1,188.143.233.75,188.143.233.75,80,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
GLENDENE,GB,4,0,95.151.243.184,95.151.243.184,1024,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
Gliese581g,RU,731,1,188.134.93.4,rusresource.org,444,3128,0,0,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD amd64,0,0
globenet,FR,207,21,80.67.172.19,tor.globenet.org,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
godlessUser,IT,3,0,79.22.220.159,host159-220-dynamic.22-79-r.retail.telecomitalia.it,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
GodspeedHumanity,US,91,1,68.44.1.4,c-68-44-1-4.hsd1.nj.comcast.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
godzilla,SE,24,5,83.227.52.173,c-ad34e353.3129522--62697410.cust.bredbandsbolaget.se,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha-dev (git-bfae41328e9bbd29) on Linux x86_64,0,0
GoElephantGoGoGo,SE,2,22,87.227.76.45,45.76.227.87.static.orby.siw.siwnet.net,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
goetschitsTOR,DE,319,9,46.4.118.254,tor.goetsch-its.com,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
goki,MA,0,0,41.249.32.51,41.249.32.51,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.30 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
GoldDragon,US,3541,22,38.229.70.54,torproxy07.teamcymru.net,443,8080,0,0,1,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
GoleoFTW,DE,501,2,89.238.65.221,221.65.238.89.in-addr.arpa.manitu.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gonkatron,AU,3,5,211.28.139.75,c211-28-139-75.sunsh3.vic.optusnet.com.au,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
goodigotdns,CA,1,13,173.206.238.19,dsl-173-206-238-19.tor.primus.ca,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Goodnet01,US,900,18,69.160.35.87,vs-tor-01.phx1.good.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
goodoldcube,US,70,7,24.187.120.172,ool-18bb78ac.dyn.optonline.net,9110,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin Power Macintosh,0,0
GoodTORServer,RU,52,14,91.144.190.17,dynamicip-91-144-190-17.pppoe.chel.ertelecom.ru,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD i386,0,0
gorekeesurfe,DE,43,5,83.169.20.139,lvps83-169-20-139.dedicated.hosteurope.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gorge,CA,2,0,24.72.54.240,static24-72-54-240.r.rev.accesscomm.ca,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.30 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
gorz,NL,16628,1,77.247.181.164,.,110,143,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
gothnet,US,143,81,64.27.17.140,unassigned.calpop.com,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
goupil,FR,14,17,212.85.155.2,renard.vms.lost-oasis.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
gpfTOR2,DE,919,13,87.118.101.175,gpftor2.privacyfoundation.de,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gpfTOR4,CZ,1578,20,87.236.194.191,unassigned-87.236.194.191.coolhousing.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gpfTOR5,NL,1013,3,94.75.228.29,privacybox.de,9001,9030,0,0,1,1,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
gpfTOR6,NL,989,3,62.212.67.209,gpftor6.privacyfoundation.de,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gpfTOR7,CZ,4457,55,87.236.194.158,unassigned-87.236.194.158.coolhousing.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
grapexia,HU,272,8,86.101.8.239,catv-86-101-8-239.catv.broadband.hu,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
gratinee2,US,644,3,174.140.163.93,tor-proxy.joegratz.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
gratinee3,US,372,6,69.163.34.209,tor-proxy2.joegratz.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
gravityron,US,4,1,24.58.10.121,cpe-24-58-10-121.twcny.res.rr.com,447,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
GrazTor1,AT,238,42,91.118.96.159,159-96-118-91.static.edis.at,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
GreenDragon,US,3459,22,38.229.70.53,torproxy06.teamcymru.net,443,8080,0,0,1,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
GreenLantern,DE,3681,3,188.72.250.109,server104791.santrex.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
Greenwald,US,112,14,46.166.137.253,torexit2.pointless-enterprises.com,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Gremlin,US,2,1,174.45.229.172,host-174-45-229-172.bln-mt.client.bresnan.net,443,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
grepro,RO,16,0,109.99.235.83,109.99.235.83,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux ppc,0,0
grhtorguido,DE,0,1,80.134.201.237,p5086C9ED.dip.t-dialin.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux i686,0,0
gt500,PL,8,19,62.121.98.118,gt500.v8.waw.pl,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
guardingdark,US,116,39,66.228.46.212,li327-212.members.linode.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
GuentersNightmare,DE,2,0,62.216.203.209,ppp-62-216-203-209.dynamic.mnet-online.de,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
guilhem,SE,370,2,46.239.117.180,guilhem.ros.sgsnet.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
gunther,DE,569,22,212.112.241.30,ipx22091.ipxserver.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
gurgle,CA,3346,21,129.97.74.17,gurgle.cs.uwaterloo.ca,5011,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
gurgle2,CA,11,0,129.97.74.17,gurgle.cs.uwaterloo.ca,5002,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.0-alpha-dev (git-ccec0a1bd3736986) on Linux i686,0,0
GuyFawkes,JE,3,13,87.244.117.31,87.244.117.31,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
h19135540,DE,173,20,85.214.203.252,h1913554.stratoserver.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Windows 7 Service Pack 1 [server],0,0
h41l3r15,US,24,0,97.107.131.163,zarathud.carpanet.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
h4DOTx0DOTrs,AT,839,21,77.244.246.91,ip077244246091.rev.nessus.at,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
habo,SY,0,0,90.153.204.182,90.153.204.182,443,9030,0,1,0,0,1,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
HaburGate,US,46,14,70.162.166.191,ip70-162-166-191.ph.ph.cox.net,447,9031,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3 [workstation],0,0
hackistan,US,5,27,69.164.219.134,hackistan.us,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
Haex8me0xupi,US,1482,4,66.90.71.195,.,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
HaL1984,FR,2,4,88.177.202.125,glo44-6-88-177-202-125.fbx.proxad.net,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
halcyon,RU,161,2,188.32.96.145,broadband-188-32-96-145.nationalcablenetworks.ru,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux x86_64,0,0
hamburgo,DE,14,0,92.230.196.82,g230196082.adsl.alicedsl.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
HanaMakihatayama,US,226,19,178.18.254.11,178.18.254.11,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
hands,GB,783,21,83.142.228.14,tor-exit-readme.hands.com,443,80,0,0,1,1,1,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
hanfisTorRelay,DE,87,19,88.198.56.140,load-me-in-a-browser-if-this-tor-node-is-causing-you-grief.spahan.ch,443,80,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
hanhphuc,VN,185,36,115.84.182.227,115.84.182.227,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.8-alpha (git-68475fc5c5a806eb) on Linux i686,0,0
HansFraiponts,US,195,0,173.44.37.103,173.44.37.103,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
